Date,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value
2019-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",139.907076
2019-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,11.226267
2019-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.1319
2019-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",125.90393
2019-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.362941
2019-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.270902
2019-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.437678
2019-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.084014
2019-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",471.89101
2019-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",617.66339
2019-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,483.554817
2019-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",113.266133
2019-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.668775
2019-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,2.549077
2019-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",128.267449
2019-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",140.711417
2019-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,13.875456
2019-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.369205
2019-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",126.189771
2019-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,3.975529
2019-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.270902
2019-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.29369
2019-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.846154
2019-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",654.700028
2019-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",916.385308
2019-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,620.885201
2019-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",113.377287
2019-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.879271
2019-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,2.600688
2019-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.036857
2019-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",142.46009
2019-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,15.462229
2019-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.547356
2019-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",126.734169
2019-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,2.873338
2019-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.428135
2019-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.725655
2019-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.712297
2019-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",769.097849
2019-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",1123.679682
2019-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,671.859903
2019-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",113.599595
2019-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.405511
2019-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.0
2019-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.952411
2019-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",144.429756
2019-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,15.841858
2019-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.369205
2019-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",126.019646
2019-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,1.746501
2019-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.742602
2019-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",129.013632
2019-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.944316
2019-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",896.332925
2019-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",1300.732638
2019-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,719.269103
2020-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.044212
2020-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",109.142248
2020-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.286853
2020-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.682953
2020-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",145.893986
2020-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,16.115719
2020-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.188698
2020-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.750143
2020-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,2.18342
2020-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.057069
2020-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",130.597505
2020-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.775744
2020-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",916.320044
2020-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",1333.963034
2020-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,685.403727
2020-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.155366
2020-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",109.668488
2020-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.578529
2020-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",131.495729
2020-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",147.873802
2020-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,15.723795
2020-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.571721
2020-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",129.983545
2020-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,2.763729
2020-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.157702
2020-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.173458
2020-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.23341
2020-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",1040.305182
2020-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",1424.687289
2020-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,710.3
2020-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.26652
2020-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",109.878984
2020-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.366337
2020-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",131.865402
2020-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",148.737192
2020-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,12.203367
2020-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.691016
2020-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",130.157698
2020-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,2.903905
2020-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.786635
2020-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.461435
2020-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.104903
2020-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",1316.874913
2020-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",1676.640502
2020-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,807.326356
2020-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.266908
2020-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",110.089481
2020-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.155819
2020-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.116794
2020-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",151.372142
2020-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,12.027949
2020-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.263877
2020-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.543245
2020-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.241603
2020-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.000468
2020-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.893401
2020-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.209329
2020-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",1549.245487
2020-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",2152.239554
2020-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,980.406002
2020-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.266908
2020-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",110.720969
2020-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.137255
2020-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.247831
2020-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",151.513334
2020-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.238231
2020-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.700846
2020-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.691249
2020-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.697632
2020-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.214302
2020-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.325366
2020-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.195011
2020-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",1783.72852
2020-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",2469.071159
2020-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,953.488372
2020-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",113.821904
2020-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",111.247209
2020-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.627451
2020-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",132.835424
2020-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",149.614683
2020-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,8.011849
2020-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.951954
2020-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.23969
2020-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,4.743643
2020-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.843235
2020-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.613343
2020-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.067797
2020-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",2348.405263
2020-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",3400.92882
2020-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,835.800677
2020-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.044212
2020-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",111.668202
2020-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.917728
2020-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",132.943845
2020-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",148.230946
2020-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,6.434001
2020-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.177061
2020-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.104373
2020-07-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.077947
2020-07-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.572801
2020-07-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.757331
2020-07-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,4.180791
2020-07-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",3182.826867
2020-07-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",4692.870348
2020-07-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,976.684147
2020-08-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.26652
2020-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.089194
2020-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.3095
2020-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.212596
2020-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",146.865582
2020-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,5.312687
2020-08-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.703964
2020-08-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",133.703027
2020-08-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.829025
2020-08-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.730035
2020-08-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.90132
2020-08-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.707865
2020-08-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",3451.43425
2020-08-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",4988.603289
2020-08-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,865.396393
2020-09-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.155754
2020-09-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.29969
2020-09-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.199219
2020-09-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.210249
2020-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",147.101724
2020-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,5.142447
2020-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.106911
2020-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",134.239016
2020-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.620196
2020-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.887268
2020-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",133.045308
2020-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,3.587444
2020-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",3583.381736
2020-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",5092.338387
2020-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,724.452035
2020-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.711525
2020-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.29969
2020-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.301075
2020-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",134.478004
2020-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",148.905116
2020-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,5.823051
2020-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.172312
2020-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.152221
2020-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,7.102358
2020-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.358968
2020-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",134.917158
2020-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.162738
2020-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",3740.191249
2020-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",5245.127879
2020-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,472.37145
2020-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.933833
2020-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.510186
2020-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,4.292683
2020-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",135.919605
2020-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",151.125266
2020-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,6.082528
2020-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.301036
2020-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.540261
2020-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.948476
2020-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.358968
2020-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.781088
2020-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.480984
2020-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",3858.001505
2020-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",5450.312387
2020-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,385.041465
2020-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.044988
2020-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.29969
2020-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.592233
2020-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",137.25235
2020-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",154.84881
2020-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,7.213925
2020-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",126.313595
2020-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.637466
2020-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,7.632
2020-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.516201
2020-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",136.645019
2020-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.915179
2020-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4020.9859
2020-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",5806.528164
2020-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,346.404434
2021-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.600759
2021-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",112.82593
2021-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.375121
2021-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",138.123728
2021-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",157.252556
2021-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,7.785496
2021-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.513256
2021-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.478273
2021-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.225727
2021-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.987901
2021-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",137.508949
2021-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.292172
2021-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4239.219243
2021-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",6261.731841
2021-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,369.408198
2021-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.934221
2021-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",113.667915
2021-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,3.646833
2021-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",139.092078
2021-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",158.53171
2021-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,7.207435
2021-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.967971
2021-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",137.104316
2021-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,5.47821
2021-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",128.931301
2021-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",137.796926
2021-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.049396
2021-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4385.628954
2021-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",6538.651806
2021-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,358.953474
2021-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",120.661666
2021-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",117.926778
2021-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,7.324234
2021-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",139.642695
2021-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",158.588646
2021-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,6.623397
2021-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",128.59706
2021-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",138.776001
2021-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,6.621432
2021-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",129.717467
2021-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",138.948834
2021-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,5.695509
2021-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4484.589568
2021-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",6703.221386
2021-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,299.800755
2021-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.204929
